anime_id,name,genre,type,episodes,rating,members
12771,Youyou no Neko Tsumami,"Comedy, Slice of Life",TV,130,6.09,102
24981,Yowamushi Chinsengumi,"Comedy, Kids",Movie,1,5.75,74
30119,Yowamushi Monsters,Kids,TV,Unknown,6.33,85
30169,Yubikiri,Music,Music,1,4.54,75
15657,Yuke! Shouei-kun,Comedy,ONA,6,3.67,86
28055,Yuki no Yo no Yume,Drama,Movie,1,4.79,125
30957,Yukidaruma,"Fantasy, Historical",Movie,1,6.60,51
31872,Yukidaruma Kazoku,"Kids, Music",Music,1,5.25,40
23345,Yukiguni no Oujisama,Slice of Life,Movie,1,7.00,62
15141,Yukiwatari,Fantasy,Movie,1,6.13,130
33828,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,Historical,Movie,1,8.00,35
3500,"Yume Miru, Anime: on-chan",Comedy,TV,26,7.00,116
24575,Yume no Jidousha,Cars,Movie,1,5.60,66
26097,Yume no Tsuzuki,"Drama, Kids",OVA,1,8.67,53
30213,Yume Utsutsu,Dementia,Movie,1,4.40,65
5841,Yume wo Kanaeru Zou,Comedy,TV,12,5.92,160
26307,"Yume, Sora Takaku","Drama, Kids",OVA,1,7.00,43
12769,Yumemakura Baku Twilight Gekijou,"Horror, Psychological",OVA,4,5.14,307
29812,Yumemi Douji,Drama,Movie,1,5.27,79
33846,Yurugaro,"Comedy, Fantasy",Special,Unknown,4.74,153
29751,Yurumi to Shimeru,"Comedy, Sci-Fi",ONA,1,5.25,55
32850,Yuu no Mahou,Music,Music,1,4.48,66
30998,Yuujou no Kickoff,"Drama, Kids, Sports",OVA,1,6.00,35
30763,Yuuki no Omamori,"Drama, Kids",OVA,1,6.42,101
12767,Yuusei Kamen,Sci-Fi,TV,39,6.44,103
6448,Yuusei Shounen Papii,"Action, Sci-Fi, Space, Super Power",TV,52,6.49,242
18983,Yuuto-kun ga Iku,"Kids, Sports",TV,26,3.83,93
22197,Yuuto-kun ga Iku Movie,"Kids, Sports",Movie,1,6.50,60
12765,Yuuyake Banchou,Action,TV,26,6.36,109
30309,Yuuyake Dandan,,Movie,6,5.55,542
6272,Zakuro Yashiki,Historical,OVA,1,6.21,531
31838,Ze Tian Ji,"Action, Adventure, Fantasy",ONA,13,6.80,180
33048,Zegapain ADP,"Action, Mecha, Romance, Sci-Fi",Movie,1,6.35,1859
30211,Zenchuu Maite,Dementia,Movie,1,4.27,73
5821,Zenmai Zamurai,"Comedy, Kids",TV,30,6.44,152
4790,Zeno: Kagirinaki Ai ni,"Drama, Historical",Movie,1,6.76,207
33571,Zenryoku Yobikou 5.5 Seminar,"Comedy, Parody, School",ONA,9,5.00,46
33570,Zenryoku Yobikou 5.5 Seminar Prologue,"Comedy, Parody, School",ONA,1,4.73,62
9520,Zero Tester,"Action, Adventure, Mecha, Sci-Fi",TV,38,6.43,181
9522,Zero Tester: Chikyuu wo Mamore!,"Action, Adventure, Mecha, Sci-Fi",TV,28,5.23,137
5234,Zettai Yareru Greece Shinwa,"Comedy, Ecchi",TV,13,6.22,284
23313,Zettai Zetsumei Dangerous Jiisan,"Comedy, Kids",TV,33,5.82,76
10987,Zettai Zetsumei Dangerous Jiisan (2004),"Comedy, Kids",TV,51,6.55,135
22709,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",TV,19,7.00,66
23315,Zettai Zetsumei Dangerous Jiisan Special-ban,"Comedy, Kids",Special,1,6.80,57
31698,Zhan Long Si Qu,"Cars, Kids",TV,64,4.80,67
33339,Zhongguo Jingqi Xiansheng,"Comedy, Supernatural, Thriller",ONA,63,6.96,386
11093,Ziggy: Soreyuke! R&amp;R Band,"Adventure, Music, Mystery",Movie,1,6.45,123
31427,Zinba,"Action, Adventure, Comedy, Demons, Magic, Super Power",TV,52,7.17,172
32733,ZIP! x Peeping Life TV: Cool Japan Saizensen,"Comedy, Slice of Life",ONA,5,5.38,60
19717,Zoku Naniwa Yuukyouden,"Action, Comedy",OVA,1,5.10,78
12759,Zoku Zoku Mura no Obaketachi,Fantasy,OVA,12,6.33,76
32557,Zombie Clay Animation: I&#039;m Stuck!!,"Comedy, Horror",ONA,4,4.33,72
30089,Zombie Clay Animation: Life of the Dead,"Comedy, Horror",OVA,4,4.95,125
30090,Zombie Ehon,Comedy,ONA,1,3.54,86
13167,Zoobles!,Kids,TV,26,5.57,109
11097,Zou no Inai Doubutsuen,Drama,Movie,1,6.07,85
11095,Zouressha ga Yatte Kita,Adventure,Movie,1,6.06,78
7808,Zukkoke Knight: Don De La Mancha,"Adventure, Comedy, Historical, Romance",TV,23,6.47,172
28543,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,"Drama, Kids",OVA,1,5.83,50
18967,Zukkoke Sannin-gumi: Zukkoke Jikuu Bouken,"Comedy, Historical, Sci-Fi",OVA,1,6.13,76
13455,Zumomo to Nupepe,Comedy,TV,32,7.00,120
34096,Gintama (2017),"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,Unknown,,13383
34134,One Punch Man 2,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,Unknown,,90706
30484,Steins;Gate 0,"Sci-Fi, Thriller",,Unknown,,60999
25777,Shingeki no Kyojin Season 2,"Action, Drama, Fantasy, Shounen, Super Power",TV,Unknown,,170054
34437,Code Geass: Fukkatsu no Lelouch,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",,Unknown,,22748
33486,Boku no Hero Academia 2nd Season,"Action, Comedy, School, Shounen, Super Power",TV,Unknown,,46892
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,"Adventure, Comedy, Fantasy, Magic, Supernatural",TV,Unknown,,54069
33506,Ao no Exorcist: Kyoto Fujouou-hen,"Action, Demons, Fantasy, Shounen, Supernatural",TV,Unknown,,45127
33417,Super Lovers 2,"Comedy, Drama, Romance, Shounen Ai",TV,Unknown,,12022
30727,Saenai Heroine no Sodatekata ♭,"Comedy, Ecchi, Harem, Romance, School",TV,Unknown,,22890
33352,Violet Evergarden,"Drama, Fantasy",,Unknown,,20564
33248,K: Seven Stories,"Action, Drama, Super Power, Supernatural",,Unknown,,22133
31765,Sword Art Online Movie: Ordinal Scale,"Action, Adventure, Fantasy, Game, Romance",Movie,1,,50944
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Comedy, Fantasy",TV,Unknown,,12406
33487,Masamune-kun no Revenge,"Comedy, Harem, Romance, School, Shounen",TV,Unknown,,20776
30455,Kantai Collection: KanColle Zoku-hen,"Action, Military, School, Sci-Fi, Slice of Life",TV,Unknown,,15465
33047,Fate/Extra Last Encore,"Action, Fantasy, Magic",TV,Unknown,,12653
31783,Yowamushi Pedal: New Generation,"Comedy, Drama, Shounen, Sports",TV,Unknown,,9037
34451,Kekkai Sensen &amp; Beyond,"Action, Fantasy, Super Power, Supernatural, Vampire",TV,Unknown,,14124
33852,Mekakucity Reload,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,Unknown,,14017
25537,Fate/stay night Movie: Heaven&#039;s Feel,"Action, Fantasy, Magic, Supernatural",Movie,1,,53365
33743,Fuuka,"Drama, Ecchi, Music, Romance, School, Shounen",TV,Unknown,,9854
33845,Free! (Shinsaku),"School, Sports",,Unknown,,8666
33674,No Game No Life Movie,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",Movie,1,,32041
33489,Little Witch Academia (TV),"Adventure, Comedy, Fantasy, Magic, School",TV,Unknown,,23398
32949,Kuzu no Honkai,"Drama, Romance, School, Seinen",TV,Unknown,,20941
30485,ChäoS;Child,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,Unknown,,19590
32901,Eromanga-sensei,"Comedy, Drama, Romance",TV,Unknown,,8449
34055,Berserk (2017),"Action, Adventure, Demons, Drama, Fantasy, Horror, Magic, Military, Romance, Supernatural",TV,Unknown,,13463
32981,Hand Shakers,,TV,Unknown,,11661
34176,Zero kara Hajimeru Mahou no Sho,"Action, Fantasy",TV,Unknown,,7716
33010,FLCL (TV),"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",TV,Unknown,,13008
31537,Shingeki no Bahamut: Manaria Friends,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,Unknown,,9939
31931,Full Metal Panic! IV,"Action, Mecha, Military",TV,Unknown,,5098
31629,Granblue Fantasy The Animation,Fantasy,TV,Unknown,,9867
33018,Touken Ranbu,"Action, Fantasy",TV,Unknown,,12012
29643,6HP (Six Hearts Princess),Magic,TV,Unknown,,1687
33337,ACCA: 13-ku Kansatsu-ka,"Drama, Police",TV,Unknown,,7403
33736,After School,School,ONA,Unknown,,147
34051,Akiba&#039;s Trip The Animation,"Action, Adventure, Ecchi, Supernatural",TV,Unknown,,5889
33839,Alice in Deadly School,"Comedy, School, Shounen",TV,Unknown,,1648
34350,Alice to Zouroku,"Adventure, Mystery, Seinen",TV,Unknown,,515
33818,Amanchu! Special,"Comedy, School, Slice of Life",Special,1,,3303
34465,Ao no Exorcist OVA,"Action, Demons, Fantasy, Shounen, Supernatural",OVA,1,,7013
33820,Ao Oni The Animation (Movie),Horror,Movie,Unknown,,1416
20471,Aoki Uru,"Military, Sci-Fi",Movie,1,,1860
33564,Armed Blue: Gunvolt,"Action, Sci-Fi, Super Power",OVA,Unknown,,2549
33371,Atom: The Beginning,"Action, Mecha, Sci-Fi, Seinen",TV,Unknown,,931
32878,ēlDLIVE,"Action, Sci-Fi, Space",TV,Unknown,,6943
33573,BanG Dream!,Music,TV,Unknown,,1953
31853,Biohazard: Vendetta,"Action, Horror, Sci-Fi",Movie,1,,2290
32086,Blame! Movie,"Action, Drama, Mecha, Psychological, Sci-Fi, Seinen",Movie,Unknown,,3251
33071,Bungou Stray Dogs OVA,"Mystery, Seinen, Supernatural",OVA,1,,8350
33475,Busou Shoujo Machiavellianism,"Action, School, Shounen",,Unknown,,1896
33354,Cardcaptor Sakura: Clear Card-hen,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo",TV,Unknown,,6737
9488,Cencoroll 2,"Action, Sci-Fi",Movie,1,,15181
34525,Centaur no Nayami,"Comedy, Fantasy, Slice of Life, Supernatural",TV,Unknown,,108
28833,Chain Chronicle: Haecceitas no Hikari,"Action, Adventure, Fantasy, Magic, Shounen",TV,12,,5678
33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,,2069
33730,Chain Chronicle: Haecceitas no Hikari Part 3,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,,1861
33388,Charanpo Shima no Monogatari,,Movie,1,,142
34088,Chiruran: Nibun no Ichi,"Action, Historical",TV,Unknown,,1036
32830,Chou Shounen Tanteidan Neo,Mystery,TV,Unknown,,442
28377,Choujikuu Robo Meguru,"Comedy, Mecha",OVA,1,,713
34257,Cinderella Girls Gekijou,"Comedy, Slice of Life",TV,Unknown,,2479
32407,Clockwork Planet,"Fantasy, Sci-Fi",TV,Unknown,,3999
32152,Closers: Side Blacklambs,"Fantasy, Game",ONA,12,,2306
31456,Code:Realize: Sousei no Himegimi,"Adventure, Fantasy, Romance, Shoujo",,Unknown,,4017
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,"Comedy, Kids, Shounen",Movie,1,,151
34346,Dam Keeper no Nakama-tachi,Fantasy,ONA,10,,70
34008,Days OVA,"School, Shounen, Sports",OVA,2,,3156
34497,Death March kara Hajimaru Isekai Kyousoukyoku,Fantasy,TV,Unknown,,240
33988,Demi-chan wa Kataritai,"Comedy, Fantasy, School, Seinen",TV,Unknown,,6252
34430,Detective Conan Movie 21: Deep Red Love Letter,"Action, Drama, Historical, Mystery, Police, Romance",Movie,1,,1997
32271,Dies Irae,"Action, Magic, Super Power",TV,Unknown,,5363
34299,Digimon Adventure tri. 4: Soushitsu,"Action, Adventure, Comedy, Drama",Movie,1,,6529
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,,172
31678,Dragon Nest: Throne of Elves,"Action, Adventure, Fantasy, Magic",Movie,1,,1466
32212,Ensemble Stars!,"Music, Shoujo",TV,Unknown,,3317
34208,Escha Chron,Sci-Fi,TV,Unknown,,797
3786,Evangelion: 3.0+1.0,"Action, Mecha, Sci-Fi",Movie,1,,66600
30778,Fairy Tail Movie 2,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,,16446
34321,Fate/Grand Order: First Order,"Action, Fantasy, Magic, Supernatural",Special,1,,5005
34100,Fate/kaleid liner Prisma☆Illya Movie,"Action, Comedy, Fantasy, Magic",Movie,1,,7373
33049,Fate/stay night Movie: Heaven&#039;s Feel 2,"Action, Fantasy, Magic, Supernatural",Movie,1,,10067
33050,Fate/stay night Movie: Heaven&#039;s Feel 3,"Action, Fantasy, Magic, Supernatural",Movie,1,,4282
34338,Finis,,TV,Unknown,,208
34332,Flying Babies,,,Unknown,,22
34427,Frame Arms Girl,Mecha,TV,Unknown,,258
33203,Fukumenkei Noise,"Music, Romance, Shoujo",TV,Unknown,,2127
33731,Gabriel DropOut,"Comedy, School, Shounen, Supernatural",TV,Unknown,,4139
33457,Gakuen Handsome Special,"Comedy, Parody, School, Shounen Ai",Special,1,,751
34280,Gamers!,"Comedy, Romance, School",,Unknown,,1045
34488,Gan Gan Ganko-chan,"Comedy, Kids, Sci-Fi",TV,Unknown,,19
34485,Ganko-chan,,,Unknown,,11
32455,Gekidol,Music,,Unknown,,586
33389,Genba no Joukitsune,,Movie,1,,133
32936,Gin no Guardian,"Adventure, Fantasy",TV,Unknown,,2462
31433,Ginga Eiyuu Densetsu (2017),"Action, Drama, Military, Sci-Fi, Space",,Unknown,,3969
28613,Ginga Jinpuu Jinraiger,"Action, Adventure, Mecha",,Unknown,,627
33783,Godzilla,"Action, Adventure, Fantasy, Sci-Fi",Movie,Unknown,,1022
34527,Gou-chan. Moko to Chinjuu no Mori no Nakama-tachi,"Adventure, Kids",Movie,1,,5
34279,Grancrest Senki,"Action, Fantasy",,Unknown,,360
30532,Gundam Build Fighters OVA,"Action, Mecha, Sci-Fi",OVA,1,,1370
23279,Gyakusatsu Kikan,"Psychological, Sci-Fi",Movie,1,,12529
33378,Haikara-san ga Tooru Movie,"Comedy, Historical, Romance, Shoujo",Movie,1,,890
34403,Hajimete no Gal,"Comedy, Ecchi, Romance, School, Shounen",TV,Unknown,,1408
34016,Hatsukoi Monster OVA,"Comedy, Romance, School, Shoujo",OVA,1,,2673
34125,High School Fleet OVA,"Action, Military, School",OVA,1,,3857
21877,High Score Girl,"Comedy, Romance, School, Seinen",TV,Unknown,,2670
33948,Hinako Note,"Comedy, Slice of Life",TV,Unknown,,909
33204,Hirune Hime: Shiranai Watashi no Monogatari,"Drama, Mecha",Movie,1,,4186
33797,ID-0,Mecha,OVA,Unknown,,292
34028,Idol Jihen,Music,TV,Unknown,,872
33899,IDOLiSH7,"Music, Shoujo",,Unknown,,1048
33733,Inazuma Eleven: Ares no Tenbin,Sports,TV,Unknown,,1984
33027,Infini-T Force,"Action, Seinen, Super Power",TV,Unknown,,503
34012,Isekai Shokudou,"Comedy, Fantasy, Mystery",,Unknown,,749
33012,Island,"Drama, Sci-Fi",TV,Unknown,,1659
33840,Kabukibu!,School,TV,Unknown,,995
33532,Kaitou Tenshi Twin Angel (TV),Magic,TV,Unknown,,698
34198,Kamisama Minarai: Himitsu no Cocotama Movie,"Fantasy, Kids, Magic",Movie,1,,64
33089,Kemono Friends,"Adventure, Comedy",TV,Unknown,,572
32133,Kemushi no Boro,Kids,Movie,1,,286
34501,Kenka Banchou Otome: Girl Beats Boys,,TV,Unknown,,319
34032,King of Prism: Pride the Hero,"Music, Shoujo, Sports",Movie,1,,620
33191,Kishibe Rohan wa Ugokanai,"Action, Adventure, Mystery, Supernatural",OVA,Unknown,,2607
31758,Kizumonogatari III: Reiketsu-hen,"Action, Mystery, Supernatural, Vampire",Movie,1,,27504
34104,Knight&#039;s &amp; Magic,"Action, Fantasy, Mecha, School",TV,Unknown,,887
33206,Kobayashi-san Chi no Maid Dragon,"Comedy, Fantasy, Slice of Life",TV,Unknown,,5765
33519,Koutetsujou no Kabaneri Soushuuhen 1: Tsudou Hikari,"Action, Drama, Fantasy, Horror",Movie,1,,8961
33520,Koutetsujou no Kabaneri Soushuuhen 2: Moeru Inochi,"Action, Drama, Fantasy, Horror",Movie,1,,8986
31658,Kuroko no Basket: Last Game,"School, Shounen, Sports",Movie,1,,15817
31812,Kuroshitsuji Movie: Book of the Atlantic,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",Movie,1,,20335
34106,Kyoukai no Rinne (TV) 3rd Season,"Comedy, Romance, School, Shounen, Supernatural",TV,Unknown,,3628
34151,Landreaall,"Action, Adventure, Fantasy, Martial Arts, Romance",OVA,Unknown,,414
33735,Locker Room,Sports,ONA,Unknown,,162
34021,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,"Action, Adventure, Comedy, Drama",Movie,1,,785
17947,Mahou Shoujo Lyrical Nanoha Reflection,"Action, Comedy, Drama, Magic, Super Power",Movie,1,,4772
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,"Action, Magic, Romance, School, Sci-Fi, Supernatural",Movie,1,,13884
33788,Marginal#4: Kiss kara Tsukuru Big Bang,"Music, Shoujo",TV,Unknown,,1766
33737,Megaton-kyuu Musashi,"Mecha, School",TV,Unknown,,173
31422,Minami Kamakura Koukou Joshi Jitensha-bu,"School, Shounen, Sports",TV,Unknown,,2216
31445,Minna Atsumare! Falcom Gakuen 3rd Season,"Comedy, Parody, School, Seinen",TV,Unknown,,245
20715,Mint,"Drama, Fantasy",Movie,1,,1186
30448,Mirai Arise,Sci-Fi,,Unknown,,4044
34391,Mobile Suit Gundam Thunderbolt 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",ONA,Unknown,,2040
34223,Mori no Yousei: Kinoko no Musume,"Fantasy, Music",TV,Unknown,,149
34383,Netsuzou TRap,"Drama, Shoujo Ai",TV,Unknown,,1783
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","Comedy, Slice of Life",OVA,1,,10823
33850,Nil Admirari no Tenbin: Teito Genwaku Kitan,,TV,Unknown,,233
34264,Ninja Bear,"Comedy, School",TV,Unknown,,55
32447,Nora to Oujo to Noraneko Heart,"Comedy, Ecchi",TV,Unknown,,2181
34148,Nyanko Days,"Comedy, Slice of Life",TV,Unknown,,1335
34392,One Room,,TV,Unknown,,1616
33983,Onihei,"Historical, Seinen",TV,13,,1716
33949,Oshiete! Galko-chan (OVA),"Comedy, School, Slice of Life",OVA,1,,5179
34262,Oushitsu Kyoushi Haine,"Comedy, Historical, Shounen",,Unknown,,321
34161,Overlord Movie,"Action, Adventure, Fantasy, Game, Magic, Supernatural",Movie,1,,16008
33185,Peace Maker Kurogane (Shinsaku),"Action, Comedy, Historical, Samurai, Shounen",,Unknown,,939
33447,Piace: Watashi no Italian,"Comedy, Slice of Life",TV,Unknown,,1262
30695,Pop in Q,"Fantasy, Music",Movie,1,,5207
24023,Project758,Drama,,Unknown,,455
33391,Red Ash The Animation: Magicicada,"Action, Fantasy",Movie,1,,370
33019,Reikenzan: Hoshikuzu-tachi no Utage 2nd Season,"Comedy, Fantasy, Magic",TV,Unknown,,4037
32262,Renai Boukun,"Comedy, Romance, School, Supernatural",TV,Unknown,,4558
34348,Rescue Academia,Drama,,Unknown,,65
32951,Rokudenashi Majutsu Koushi to Akashic Records,"Action, Fantasy, Magic, School",TV,Unknown,,4174
34393,Room Mate: One Room Side M,,TV,Unknown,,219
33726,Saiyuuki Reload Blast,"Action, Adventure, Comedy, Drama, Josei, Supernatural",TV,Unknown,,1286
34494,Sakura Quest,Comedy,TV,Unknown,,1295
34102,Sakurada Reset,"Mystery, School, Super Power, Supernatural",TV,Unknown,,2076
33889,Saredo Tsumibito wa Ryuu to Odoru,"Action, Drama, Fantasy, Sci-Fi",TV,Unknown,,416
34289,Schoolgirl Strikers: Animation Channel,"Action, School",TV,Unknown,,1465
32032,Seikaisuru Kado,,,Unknown,,1797
33836,Seiren,School,TV,12,,6809
32836,Senki Zesshou Symphogear 4th Season,"Action, Music, Sci-Fi",TV,Unknown,,1880
32843,Senki Zesshou Symphogear 5th Season,"Action, Music, Sci-Fi",TV,Unknown,,1556
34456,Sentai Hero Sukiyaki Force,Comedy,TV,Unknown,,43
34315,Shimajirou to Niji no Oasis,Kids,Movie,1,,23
30736,Shingeki no Bahamut: Virgin Soul,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,24,,20953
30223,Shishou Series,"Horror, School, Seinen, Supernatural",TV,Unknown,,3165
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,"Drama, Josei",TV,Unknown,,8585
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,"Drama, Fantasy, Romance, Sci-Fi",TV,Unknown,,251
33834,Sin: Nanatsu no Taizai,"Ecchi, Fantasy",TV,Unknown,,4496
33362,Starmyu 2nd Season,"Music, School, Slice of Life",TV,Unknown,,2504
33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,"Comedy, Drama, Romance, School",Movie,1,,10668
33013,Super Lovers OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,1,,5210
27783,Sword Gai (TV),Seinen,TV,Unknown,,6474
34086,Tales of Zestiria the X (2017),"Action, Adventure, Fantasy",TV,12,,10848
34310,Tamagotchi Movie: Tanpen Himitsu no Otodoke Daisakusen!,,Movie,1,,51
33308,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,"Comedy, Mystery, Super Power",Special,1,,610
34177,Tenshi no 3P!,"Music, School, Slice of Life",TV,Unknown,,359
34449,THE REFLECTION,"Action, Super Power",TV,Unknown,,242
32596,The Snack World (TV),"Adventure, Comedy, Fantasy, Kids",TV,Unknown,,107
34416,The Snack World: Hitogirai no Renny,"Adventure, Comedy, Fantasy, Kids",Movie,1,,36
33473,Tokyo Futago Athletic,"Comedy, Sports",ONA,8,,75
21305,Trick or Alice,Fantasy,OVA,Unknown,,4481
33581,Trinity Seven Movie: Eternity Library to Alchemic Girl,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen",Movie,1,,19813
23275,Tsubu★Doll,Music,OVA,5,,1060
34019,Tsugumomo,"Action, Comedy, Ecchi, School, Seinen, Supernatural",TV,Unknown,,1303
34474,Tsukipro The Animation,,TV,Unknown,,843
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Drama,Movie,1,,531
34076,Uchouten Kazoku 2,"Comedy, Drama, Fantasy, Slice of Life",TV,Unknown,,5934
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",OVA,Unknown,,2058
33478,UQ Holder!,"Action, Fantasy, Magic, Sci-Fi, Shounen",,Unknown,,2341
32924,Urara Meirochou,"Comedy, Seinen, Slice of Life",TV,Unknown,,4305
32012,Utakata Overdrive,"Fantasy, Music",OVA,1,,649
34522,"Wake Up, Girls! Shin Shou","Drama, Music",TV,Unknown,,381
34022,Whistle! (ONA),"School, Shounen, Sports",ONA,Unknown,,381
34467,Yami Shibai 4th Season,"Dementia, Horror, Supernatural",TV,Unknown,,1838
32615,Youjo Senki,"Magic, Military",TV,Unknown,,6652
32222,Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,"Comedy, Kids, Supernatural",Movie,1,,237
34471,Youkai Watch Movie 4,"Comedy, Kids, Supernatural",Movie,1,,169
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,"Drama, Fantasy, Magic, Slice of Life",TV,6,,2593
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Drama, Fantasy, Magic, Slice of Life",TV,6,,4439
33035,Yuyushiki Special,,Special,1,,2294
33390,Zunda Horizon,,Movie,1,,160
11879,Oni Chichi: Re-born,Hentai,OVA,2,7.89,14342
29575,Mankitsu Happening,Hentai,OVA,4,7.83,8510
15843,Koiito Kinenbi The Animation,Hentai,OVA,2,7.75,6940
21097,Oni Chichi: Rebuild,Hentai,OVA,3,7.75,9825
2238,Fuyu no Semi,"Drama, Historical, Romance, Samurai, Yaoi",OVA,3,7.74,12270
10779,Eroge! H mo Game mo Kaihatsu Zanmai,Hentai,OVA,6,7.68,20316
10380,Oni Chichi: Re-birth,Hentai,OVA,1,7.65,14925
25345,Rance 01: Hikari wo Motomete The Animation,"Fantasy, Hentai, Magic",OVA,4,7.61,6158
22069,Swing Out Sisters (2014),Hentai,OVA,1,7.61,5099
8634,Koisuru Boukun,"Comedy, Romance, Yaoi",OVA,2,7.59,31195
12375,Maki-chan to Nau.,Hentai,OVA,4,7.57,9650
3559,Stringendo: Angel-tachi no Private Lesson,Hentai,OVA,12,7.55,7713
32587,Shoujo Ramune,Hentai,OVA,2,7.54,2811
21829,Fella Pure: Mitarashi-san Chi no Jijou The Animation,Hentai,OVA,1,7.52,6648
15537,Tsugou no Yoi Sexfriend?,Hentai,OVA,4,7.51,6866
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,"Action, Fantasy, Hentai",OVA,4,7.49,10450
24641,Baku Ane: Otouto Shibocchau zo! The Animation,Hentai,OVA,1,7.47,7672
6893,Oni Chichi,Hentai,OVA,2,7.47,23605
2798,Hatsu Inu The Animation,Hentai,OVA,2,7.46,14076
10048,Fuyu no Semi: Tokubetsu Henshuuhan,"Action, Drama, Historical, Military, Samurai, Yaoi",OVA,1,7.44,2322
7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,"Harem, Hentai",OVA,3,7.44,14138
32355,Toshi Densetsu Series,Hentai,OVA,Unknown,7.44,4447
5959,Mizugi Kanojo: The Animation,Hentai,OVA,4,7.42,8649
22429,Itadaki! Seieki♥,"Hentai, Supernatural",OVA,1,7.40,7685
7748,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,"Hentai, School, Yuri",OVA,1,7.40,24288
719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",OVA,2,7.37,20964
9322,HHH Triple Ecchi,Hentai,OVA,4,7.37,11206
5774,Seitokaichou ni Chuukoku,"Comedy, Drama, Romance, School, Yaoi",OVA,2,7.36,23730
4502,Stringendo+Accelerando Ultimatum Sera,Hentai,OVA,3,7.36,7634
20377,Dorei Usagi to Anthony The Animation,Hentai,OVA,1,7.34,3836
